ID,LIMIT_BAL,SEX,EDUCATION,MARRIAGE,AGE,PAY_0,PAY_2,PAY_3,PAY_4,PAY_5,PAY_6,BILL_AMT1,BILL_AMT2,BILL_AMT3,BILL_AMT4,BILL_AMT5,BILL_AMT6,PAY_AMT1,PAY_AMT2,PAY_AMT3,PAY_AMT4,PAY_AMT5,PAY_AMT6,default.payment.next.month,risk_leak,BILL_AMT_SUM,LIMIT_BAL_LOG,RISK_RATING,CITY_City_10,CITY_City_11,CITY_City_12,CITY_City_13,CITY_City_14,CITY_City_15,CITY_City_16,CITY_City_17,CITY_City_18,CITY_City_19,CITY_City_2,CITY_City_20,CITY_City_21,CITY_City_22,CITY_City_23,CITY_City_24,CITY_City_25,CITY_City_26,CITY_City_27,CITY_City_28,CITY_City_29,CITY_City_3,CITY_City_30,CITY_City_31,CITY_City_32,CITY_City_33,CITY_City_34,CITY_City_35,CITY_City_36,CITY_City_37,CITY_City_38,CITY_City_39,CITY_City_4,CITY_City_40,CITY_City_41,CITY_City_42,CITY_City_43,CITY_City_44,CITY_City_45,CITY_City_46,CITY_City_47,CITY_City_48,CITY_City_49,CITY_City_5,CITY_City_50,CITY_City_6,CITY_City_7,CITY_City_8,CITY_City_9
3053,280000.0,1.0,2.0,1.0,34.0,1,-2,-2,-2,-2,-1,-136.0,-496.0,-856.0,-1216.0,-1576.0,4266.0,360.0,360.0,360.0,317.0,6252.0,8.0,0,4944765583354500.0,-14.0,1254254845357350.0,2,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3054,50000.0,1.0,2.0,1.0,33.0,-2,-2,-2,-2,-2,-2,390.0,390.0,0.0,780.0,0.0,0.0,390.0,0.0,780.0,0.0,0.0,0.0,0,-1.087830706445915e+16,1560.0,1.08197982842102e+16,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
3055,350000.0,1.0,1.0,1.0,60.0,1,-1,-1,-1,-2,-1,0.0,1150.0,4576.0,0.0,0.0,1206.0,1150.0,4576.0,0.0,0.0,1206.0,0.0,1,1.05869911655005e+16,6932.0,1.27656912906043e+16,2,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
3056,230000.0,2.0,1.0,2.0,40.0,-2,-2,-2,-2,-2,-2,360.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,-4.27098165559745e+16,360.0,1.23458389357219e+16,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
3057,200000.0,2.0,3.0,0.0,36.0,-2,-2,-2,-2,-2,-2,5644.0,82620.0,14129.0,41359.0,9140.0,0.0,89187.0,14178.0,41359.0,9140.0,0.0,0.0,0,1.176528753131583e+16,152892.0,1.22060776455176e+16,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3058,30000.0,1.0,2.0,2.0,47.0,0,0,0,0,0,0,29596.0,29625.0,29523.0,29494.0,29464.0,29891.0,1600.0,1500.0,1500.0,1500.0,2000.0,2301.0,0,6899683429022430.0,177593.0,1.0308985993422e+16,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
3059,50000.0,1.0,2.0,1.0,37.0,-1,-1,-1,-1,-1,-1,4719.0,22449.0,6640.0,5410.0,9570.0,1500.0,22530.0,6640.0,5410.0,9570.0,1500.0,0.0,0,-2040026813376589.0,50288.0,1.08197982842102e+16,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3060,180000.0,1.0,1.0,2.0,26.0,0,0,0,-1,-1,-1,24464.0,25332.0,11991.0,4394.0,200.0,200.0,1573.0,2011.0,4394.0,200.0,200.0,200.0,0,179064996526357.0,66581.0,1.21007176854124e+16,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
3061,150000.0,2.0,3.0,1.0,45.0,0,0,0,0,0,0,141415.0,144592.0,147635.0,129507.0,132219.0,134869.0,5457.0,5661.0,4636.0,4800.0,4850.0,5000.0,1,1.02685033208499e+16,830237.0,1.19183972397228e+16,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
3062,70000.0,1.0,1.0,2.0,27.0,0,0,0,0,0,2,39449.0,39742.0,40618.0,28782.0,30281.0,29175.0,2100.0,2000.0,1200.0,2590.0,0.0,1000.0,0,436753059841047.0,208047.0,1.11562648066437e+16,1,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3063,150000.0,1.0,2.0,2.0,26.0,0,0,0,0,0,0,10111.0,9847.0,10870.0,12189.0,12836.0,13828.0,1158.0,1181.0,1500.0,836.0,1200.0,2000.0,0,-2344930372677500.0,69681.0,1.19183972397228e+16,1,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3064,50000.0,1.0,3.0,2.0,25.0,1,2,2,0,0,2,43685.0,44694.0,43673.0,44659.0,49512.0,48454.0,2000.0,0.0,2000.0,6000.0,300.0,3000.0,0,1.044740185177339e+16,274677.0,1.08197982842102e+16,2,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3065,140000.0,2.0,2.0,1.0,42.0,0,0,0,0,0,0,89395.0,90052.0,90604.0,91200.0,92134.0,92834.0,3243.0,2011.0,3185.0,3500.0,3500.0,3420.0,0,-2015489372212780.0,546219.0,1.16082447356423e+16,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3066,70000.0,1.0,1.0,2.0,25.0,-1,2,2,2,2,0,3635.0,4529.0,4308.0,4859.0,4638.0,4911.0,1100.0,0.0,624.0,0.0,500.0,1000.0,1,9381880484271204.0,26880.0,1.11562648066437e+16,1,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3067,20000.0,1.0,3.0,2.0,36.0,1,-1,-1,-1,-1,-1,0.0,832.0,0.0,832.0,1486.0,0.0,832.0,0.0,832.0,1486.0,0.0,1248.0,0,8284792678197600.0,3150.0,990353755128617.0,2,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3068,310000.0,2.0,1.0,1.0,33.0,-2,-2,-2,-2,-2,-2,115.0,894.0,0.0,0.0,0.0,0.0,894.0,0.0,0.0,0.0,0.0,0.0,1,9436129761403294.0,1009.0,1.26443308022625e+16,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3069,160000.0,2.0,2.0,1.0,23.0,0,0,0,0,0,0,96814.0,69870.0,68984.0,55559.0,44705.0,28223.0,10008.0,20014.0,1894.0,6425.0,2204.0,62529.0,0,1.00583363678026e+16,364155.0,1.19829353441964e+16,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
3070,30000.0,1.0,3.0,2.0,38.0,1,2,0,0,0,0,30771.0,29975.0,27541.0,27785.0,28839.0,29412.0,0.0,2000.0,1000.0,1500.0,1052.0,591.0,0,-3598001015835580.0,174323.0,1.0308985993422e+16,2,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
3071,480000.0,2.0,3.0,1.0,39.0,-2,-2,-1,-1,-1,0,51303.0,74639.0,67306.0,19895.0,23650.0,12616.0,73428.0,20496.0,34.0,23682.0,29.0,10565.0,0,1.863635540639582e+16,249409.0,1.30815434662152e+16,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3072,180000.0,2.0,1.0,2.0,28.0,0,0,0,2,0,0,99307.0,104403.0,110366.0,101550.0,98615.0,49730.0,2121.0,10605.0,0.0,4751.0,1754.0,0.0,1,1.07977979575087e+16,563971.0,1.21007176854124e+16,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
3073,210000.0,1.0,2.0,1.0,40.0,-1,-1,0,0,0,0,5130.0,15266.0,11423.0,9329.0,12329.0,10039.0,15266.0,2500.0,1200.0,3000.0,1077.0,2104.0,0,4175448127132120.0,63516.0,1225486757159300.0,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
3074,360000.0,1.0,1.0,2.0,34.0,-1,-1,-1,-1,-1,-1,312.0,312.0,312.0,312.0,251.0,-61.0,313.0,313.0,313.0,252.0,1.0,95971.0,1,9564060440151916.0,1438.0,1.27938620882062e+16,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3075,180000.0,1.0,3.0,2.0,31.0,2,2,0,0,0,0,36864.0,35587.0,35989.0,36013.0,36164.0,31637.0,0.0,1800.0,1230.0,1200.0,1350.0,2310.0,0,1.69945005736979e+16,212254.0,1.21007176854124e+16,2,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3076,200000.0,2.0,1.0,2.0,29.0,1,2,0,0,2,2,16198.0,14320.0,15439.0,14757.0,14275.0,13680.0,0.0,5000.0,1000.0,0.0,2000.0,0.0,0,2.88315759633547e+16,88669.0,1.22060776455176e+16,2,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
3077,50000.0,1.0,3.0,2.0,22.0,0,0,-1,0,0,0,48423.0,44450.0,956.0,976.0,1976.0,2939.0,2150.0,956.0,20.0,1000.0,1000.0,1000.0,1,9180255027602332.0,99720.0,1.08197982842102e+16,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3078,240000.0,1.0,2.0,1.0,48.0,0,-1,-1,-2,-1,-1,3972.0,783.0,0.0,0.0,3853.0,29252.0,783.0,0.0,0.0,3853.0,29252.0,16747.0,1,1060674460722950.0,37860.0,1.23883983689821e+16,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3079,180000.0,2.0,1.0,2.0,29.0,0,0,0,0,0,0,35619.0,22745.0,12200.0,9531.0,10131.0,0.0,1745.0,1200.0,1531.0,3500.0,0.0,0.0,0,2198752264689190.0,90226.0,1.21007176854124e+16,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
3080,80000.0,2.0,3.0,1.0,33.0,-1,-1,0,-1,-1,-2,325.0,107.0,1107.0,1338.0,0.0,0.0,107.0,1000.0,1338.0,0.0,0.0,1080.0,0,-1805285225107960.0,2877.0,1.12897944135778e+16,1,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3081,50000.0,2.0,3.0,1.0,32.0,0,0,0,0,0,0,42740.0,44744.0,47539.0,17360.0,17928.0,19619.0,3000.0,4000.0,1000.0,1000.0,2000.0,1000.0,0,-3011635769729880.0,189930.0,1.08197982842102e+16,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3082,280000.0,2.0,2.0,1.0,36.0,0,0,0,0,0,0,101803.0,100836.0,96333.0,97475.0,100652.0,1823.0,5005.0,7066.0,10000.0,5000.0,1823.0,4225.0,0,-1.668914649044894e+16,498922.0,1254254845357350.0,1,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3083,70000.0,2.0,1.0,2.0,29.0,0,0,0,0,0,0,43462.0,41845.0,40476.0,43687.0,43858.0,48127.0,3000.0,3000.0,7000.0,10000.0,15000.0,1000.0,0,2.164594820162825e+16,261455.0,1.11562648066437e+16,1,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3084,400000.0,1.0,1.0,2.0,34.0,-1,-1,-1,-1,-1,-2,6233.0,11152.0,-1.0,376.0,0.0,0.0,11219.0,0.0,377.0,0.0,0.0,1759.0,0,5.091185043829593e+16,17760.0,1.28992223260869e+16,1,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3085,210000.0,2.0,3.0,1.0,45.0,-1,-1,-1,-1,-1,-1,430.0,430.0,430.0,430.0,430.0,430.0,430.0,430.0,430.0,430.0,430.0,10798.0,0,-3366820280848100.0,2580.0,1225486757159300.0,1,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3086,80000.0,1.0,3.0,2.0,33.0,0,0,0,0,0,0,55424.0,56598.0,57724.0,58892.0,61991.0,63224.0,2068.0,2081.0,2113.0,5000.0,2264.0,2342.0,0,-4806515064152800.0,353853.0,1.12897944135778e+16,1,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3087,30000.0,2.0,2.0,2.0,24.0,2,2,7,7,7,7,300.0,300.0,300.0,300.0,300.0,300.0,0.0,0.0,0.0,0.0,0.0,0.0,0,7837498885308960.0,1800.0,1.0308985993422e+16,2,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3088,310000.0,1.0,2.0,2.0,29.0,2,2,2,-1,2,-1,400.0,400.0,400.0,20334.0,19050.0,21573.0,0.0,0.0,20334.0,0.0,21573.0,0.0,0,-5899566256407380.0,62157.0,1.26443308022625e+16,2,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
3089,360000.0,2.0,3.0,2.0,27.0,1,-2,-2,-2,-2,-2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,-9564282908118800.0,0.0,1.27938620882062e+16,2,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3090,200000.0,1.0,2.0,2.0,28.0,-1,0,0,0,-1,-1,29804.0,30892.0,25355.0,21666.0,15404.0,11559.0,20044.0,10198.0,15083.0,15450.0,11593.0,18784.0,0,1072880739308265.0,134680.0,1.22060776455176e+16,1,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3091,50000.0,1.0,2.0,1.0,33.0,0,0,0,0,0,0,50431.0,45619.0,33610.0,19221.0,18925.0,19608.0,1823.0,1500.0,1000.0,1000.0,1000.0,1000.0,0,-1.22947524288686e+16,187414.0,1.08197982842102e+16,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
3092,320000.0,2.0,2.0,1.0,41.0,0,0,0,0,0,0,49846.0,53811.0,38717.0,35409.0,35036.0,35939.0,5000.0,2000.0,2000.0,3000.0,3000.0,1500.0,0,6771585731845000.0,248758.0,1.2676079399771e+16,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3093,60000.0,1.0,2.0,2.0,27.0,0,0,0,2,2,0,23439.0,26042.0,29182.0,29906.0,29292.0,29729.0,3300.0,2011.0,1500.0,0.0,1074.0,1200.0,0,1765798827021381.0,167590.0,1.1002116507732e+16,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3094,230000.0,2.0,1.0,2.0,30.0,2,2,2,2,2,2,216409.0,221419.0,224753.0,228022.0,232724.0,260472.0,10000.0,2011.0,8500.0,8500.0,32000.0,200.0,0,7568790603764160.0,1383799.0,1.23458389357219e+16,2,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3095,150000.0,2.0,2.0,1.0,44.0,-1,-1,-1,-2,-2,-2,1843.0,1367.0,0.0,0.0,0.0,0.0,1367.0,0.0,0.0,0.0,0.0,0.0,1,1.13693788283817e+16,3210.0,1.19183972397228e+16,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
3096,360000.0,2.0,1.0,1.0,39.0,-1,-1,-1,-1,-1,-1,165.0,853.0,165.0,300.0,0.0,1790.0,853.0,165.0,300.0,0.0,1790.0,0.0,0,-1473538870237263.0,3273.0,1.27938620882062e+16,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
3097,140000.0,1.0,1.0,2.0,34.0,0,0,0,0,0,0,20613.0,28018.0,22744.0,18484.0,16378.0,13352.0,10000.0,10000.0,1500.0,3000.0,2803.0,5000.0,0,-6212734099163100.0,119589.0,1.16082447356423e+16,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3098,280000.0,2.0,1.0,1.0,37.0,-1,-1,-1,-1,-1,-1,3915.0,6686.0,3719.0,11013.0,21011.0,29459.0,6691.0,85.0,11045.0,21012.0,29460.0,10284.0,0,5.091185043829593e+16,75803.0,1254254845357350.0,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
3099,50000.0,2.0,3.0,1.0,50.0,0,0,0,0,0,0,38499.0,39216.0,15554.0,8704.0,8904.0,4687.0,1743.0,1021.0,200.0,200.0,100.0,0.0,0,2250486588123209.0,115564.0,1.08197982842102e+16,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
3100,500000.0,1.0,1.0,1.0,32.0,0,0,0,0,0,0,15491.0,22984.0,20700.0,19805.0,23802.0,23085.0,12992.0,2009.0,5000.0,5000.0,2000.0,7000.0,0,-966218576348462.0,125867.0,1.31223653774023e+16,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
3101,400000.0,2.0,3.0,1.0,41.0,0,0,0,0,0,0,18487.0,12366.0,13010.0,12620.0,17945.0,20030.0,2620.0,1000.0,0.0,13945.0,7116.0,1280.0,1,9131925259852688.0,94458.0,1.28992223260869e+16,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3102,280000.0,1.0,2.0,2.0,28.0,-2,-2,-2,-2,-2,-2,1799.0,1768.0,1848.0,-8.0,1601.0,-3.0,1782.0,1857.0,0.0,1609.0,3.0,1077.0,0,8742281600448950.0,7005.0,1254254845357350.0,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
3103,360000.0,2.0,2.0,2.0,41.0,0,0,0,0,0,0,158277.0,203726.0,293675.0,196475.0,2475.0,0.0,2121.0,2011.0,0.0,0.0,0.0,0.0,0,6286436041903550.0,854628.0,1.27938620882062e+16,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
3104,260000.0,2.0,1.0,2.0,29.0,1,-1,0,-1,-1,-1,15502.0,16832.0,16832.0,16332.0,16332.0,-334.0,18000.0,16666.0,16666.0,16666.0,0.0,17000.0,1,1.07139452791976e+16,81496.0,1.24684407561441e+16,2,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3105,330000.0,2.0,1.0,1.0,42.0,0,0,0,0,0,0,241191.0,114291.0,113296.0,35048.0,36491.0,37252.0,10000.0,5449.0,5000.0,2000.0,2000.0,5000.0,0,7077363468171740.0,577569.0,1.27068509637411e+16,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
3106,140000.0,2.0,2.0,1.0,33.0,-2,-2,-1,0,0,0,-7438.0,144562.0,147437.0,135043.0,137980.0,138908.0,152000.0,6000.0,5000.0,4000.0,4017.0,5000.0,0,-6603587298153260.0,696492.0,1.16082447356423e+16,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3107,500000.0,2.0,2.0,1.0,39.0,-1,-1,-1,-1,-1,-1,36550.0,18752.0,22376.0,39018.0,4233.0,397.0,18795.0,22398.0,39041.0,4233.0,397.0,28337.0,0,2.42113523034868e+16,121326.0,1.31223653774023e+16,1,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3108,440000.0,2.0,1.0,2.0,35.0,0,0,0,0,0,0,128808.0,133340.0,133075.0,109705.0,111202.0,116169.0,10000.0,5000.0,5000.0,7126.0,10000.0,10000.0,0,-5.1675095857656e+16,732299.0,1.29945322786191e+16,1,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3109,140000.0,1.0,2.0,2.0,28.0,0,0,0,0,0,0,234867.0,237497.0,215343.0,205576.0,207688.0,198955.0,10500.0,9150.0,7500.0,8000.0,7500.0,7100.0,0,4.77161674164304e+16,1299926.0,1.16082447356423e+16,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3110,500000.0,1.0,3.0,1.0,48.0,0,0,0,0,2,-1,36875.0,26031.0,32389.0,32830.0,17191.0,72198.0,1192.0,32382.0,2011.0,0.0,72198.0,10000.0,0,1275676884050750.0,217514.0,1.31223653774023e+16,1,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3111,100000.0,1.0,2.0,1.0,35.0,0,0,0,0,0,0,81415.0,80759.0,79755.0,81209.0,60720.0,74375.0,4000.0,3000.0,3004.0,2278.0,15000.0,3000.0,0,-1.392970930330189e+16,458233.0,1151293546492020.0,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3112,70000.0,1.0,3.0,1.0,47.0,0,0,0,0,0,0,67670.0,62529.0,59024.0,26008.0,28210.0,18296.0,2730.0,2490.0,1000.0,5746.0,2000.0,143.0,0,1.276380300661025e+16,261737.0,1.11562648066437e+16,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
